ts,host,url,hour,dns_ms,tcp_ms,tls_ms,server_ms,transfer_ms,total_ms,response_size,http_status,cache_state,conn_reuse,success,error_stage,error_type,source,cause
,cdn-near.example,https://cdn-near.example/,19,0.0,12.231,36.144,70.072,20.45,138.896,89854,200.0,warm,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,12,0.0,47.259,107.491,325.272,74.489,554.511,649551,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,18,20.904,88.033,255.374,84.712,6.283,455.307,95726,200.0,cold,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,0,32.678,93.397,81.638,233.197,21.352,462.262,271468,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,21,15.526,0.0,0.0,70.12,33.919,119.565,146345,200.0,cold,1,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,9,146.616,40.863,115.23,165.155,53.732,521.596,442402,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,legacy.example,https://legacy.example/,10,31.526,51.876,141.077,396.985,154.368,775.832,976068,200.0,cold,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,10,0.0,0.0,0.0,141.185,9.623,150.808,174723,200.0,warm,1,1,,,synthetic,NORMAL
,media.example,https://media.example/,8,0.0,0.0,0.0,124.7,255.37,380.07,1377788,200.0,warm,1,1,,,synthetic,NORMAL
,media.example,https://media.example/,14,39.576,26.649,147.49,53.838,47.552,315.106,842324,200.0,cold,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,23,0.0,82.044,157.19,222.934,26.582,488.749,229765,200.0,warm,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,9,93.393,84.628,155.983,127.361,225.2,686.564,1278036,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,legacy.example,https://legacy.example/,13,0.0,82.606,403.645,791.739,30.829,1308.818,238618,200.0,warm,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,6,0.0,46.219,250.546,70.439,136.949,504.154,825226,200.0,warm,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,11,0.0,33.696,122.128,76.26,221.449,453.532,2291040,200.0,warm,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,9,0.0,85.748,98.843,1529.764,0.294,1714.648,1530,502.0,warm,0,0,HTTP,,synthetic,HTTP_PROBLEM
,cdn-near.example,https://cdn-near.example/,14,0.0,10.497,38.775,40.965,12.207,102.444,69968,200.0,warm,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,20,19.74,5166.586,0.0,0.0,0.0,5186.326,0,,cold,0,0,CONNECT,,synthetic,CONNECT_PROBLEM
,api.example,https://api.example/,15,0.0,14.483,405.672,55.601,2.975,478.731,32717,200.0,warm,0,1,,,synthetic,TLS_PROBLEM
,legacy.example,https://legacy.example/,8,36.098,137.52,1045.598,609.943,44.859,1874.017,375896,200.0,cold,0,1,,,synthetic,TLS_PROBLEM
,legacy.example,https://legacy.example/,1,0.0,34.576,268.06,252.041,75.822,630.498,795705,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,12,0.0,79.818,104.676,38.221,5.283,227.998,93603,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,2,0.0,0.0,0.0,47.468,16.914,64.383,116164,200.0,warm,1,1,,,synthetic,NORMAL
,api.example,https://api.example/,17,0.0,34.374,50.352,501.6,1.809,588.134,18966,200.0,warm,0,1,,,synthetic,HTTP_PROBLEM
,cdn-far.example,https://cdn-far.example/,19,4339.791,0.0,0.0,0.0,0.0,4339.791,0,,cold,0,0,DNS,,synthetic,DNS_PROBLEM
,shop.example,https://shop.example/,14,0.0,195.512,30.817,152.376,161.844,540.55,954429,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM
,api.example,https://api.example/,18,8.476,437.891,82.574,72.972,3.279,605.191,18677,200.0,cold,0,1,,,synthetic,CONNECT_PROBLEM
,shop.example,https://shop.example/,17,16.386,0.0,0.0,1432.428,0.333,1449.147,2261,500.0,cold,1,0,HTTP,,synthetic,HTTP_PROBLEM
,shop.example,https://shop.example/,11,0.0,45.991,69.957,155.77,116.898,388.615,937688,200.0,warm,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,15,0.0,29.72,128.508,69.559,294.918,522.705,2827066,200.0,warm,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,12,0.0,14.784,18.315,41.485,3.374,77.959,46391,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,21,26.814,110.862,3409.888,86.359,31.977,3665.899,147631,200.0,cold,0,1,,,synthetic,TLS_PROBLEM
,shop.example,https://shop.example/,15,26.865,39.865,113.836,1681.096,50.732,1912.395,480141,200.0,cold,0,1,,,synthetic,HTTP_PROBLEM
,shop.example,https://shop.example/,0,0.0,51.95,104.315,315.632,40.768,512.666,340543,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,18,12.168,4.876,25.118,321.359,4.405,367.926,61156,200.0,cold,0,1,,,synthetic,HTTP_PROBLEM
,shop.example,https://shop.example/,9,0.0,0.0,0.0,163.565,125.908,289.474,815989,200.0,warm,1,1,,,synthetic,NORMAL
,media.example,https://media.example/,20,15.021,5083.741,0.0,0.0,0.0,5098.762,0,,cold,0,0,CONNECT,,synthetic,CONNECT_PROBLEM
,shop.example,https://shop.example/,10,0.0,0.0,0.0,153.478,107.843,261.321,546682,200.0,warm,1,1,,,synthetic,NORMAL
,media.example,https://media.example/,9,18.519,71.457,108.055,141.639,290.911,630.581,1662634,200.0,cold,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,17,27.586,36.526,111.033,61.966,433.755,670.867,3496945,200.0,cold,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,11,44.289,33.906,386.448,129.019,126.953,720.616,864625,200.0,cold,0,1,,,synthetic,TLS_PROBLEM
,cdn-near.example,https://cdn-near.example/,11,13.631,0.0,0.0,80.627,16.735,110.993,120660,200.0,cold,1,1,,,synthetic,NORMAL
,api.example,https://api.example/,5,13.89,18.233,60.129,151.528,3.614,247.395,28090,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,8,0.0,0.0,0.0,565.029,15.7,580.729,121567,200.0,warm,1,1,,,synthetic,HTTP_PROBLEM
,cdn-near.example,https://cdn-near.example/,11,0.0,5.719,32.584,37.638,9.533,85.474,99152,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,22,12.366,0.0,0.0,102.009,19.757,134.133,76406,200.0,cold,1,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,13,51.293,55.495,99.545,477.266,9.974,693.573,177082,200.0,cold,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,3,15.099,36.129,94.514,190.344,2.893,338.979,20062,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,22,0.0,11.25,32.117,56.077,15.138,114.582,99086,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,23,23.945,10.444,59.972,94.921,21.491,210.773,78875,200.0,cold,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,19,16.65,0.0,0.0,116.67,435.095,568.415,2574051,200.0,cold,1,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,19,0.0,91.906,164.467,48.164,10.981,315.518,97902,200.0,warm,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,13,19.118,48.879,123.036,122.146,86.826,400.006,817952,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,18,107.926,10.687,24.732,40.078,12.429,195.853,79114,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,legacy.example,https://legacy.example/,2,37.351,57.571,137.927,384.443,33.735,651.027,410725,200.0,cold,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,2,17.716,153.922,85.744,84.749,173.35,515.48,1414992,200.0,cold,0,1,,,synthetic,CONNECT_PROBLEM
,media.example,https://media.example/,20,0.0,647.796,132.712,189.819,224.676,1195.003,1180651,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM
,media.example,https://media.example/,15,0.0,56.126,119.453,85.434,283.762,544.775,2110382,200.0,warm,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,15,0.0,11.606,126.255,197.575,5.136,340.572,19505,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,4,0.0,12.156,38.219,65.153,5.518,121.045,32417,200.0,warm,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,20,0.0,56.2,81.943,167.432,96.74,402.314,1399909,200.0,warm,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,1,26.199,60.75,205.656,872.777,0.186,1165.568,1166,500.0,cold,0,0,HTTP,,synthetic,HTTP_PROBLEM
,cdn-far.example,https://cdn-far.example/,12,49.127,100.836,289.513,66.012,4.896,510.384,56171,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,13,0.0,10.438,50.843,77.559,4.842,143.683,33134,200.0,warm,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,22,45.731,61.96,763.909,556.005,106.224,1533.829,559404,200.0,cold,0,1,,,synthetic,TLS_PROBLEM
,api.example,https://api.example/,3,10.715,16.114,31.557,88.802,1.104,148.292,22632,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,3,0.0,128.035,218.295,116.994,6.94,470.264,48255,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,23,0.0,229.238,543.462,101.532,99.738,973.97,533776,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,18,0.0,82.536,371.481,575.296,11.527,1040.839,94764,200.0,warm,0,1,,,synthetic,HTTP_PROBLEM
,cdn-near.example,https://cdn-near.example/,2,65.375,5.689,16.786,25.44,13.317,126.607,114057,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,api.example,https://api.example/,9,7.844,23.566,81.616,111.162,2.465,226.652,15108,200.0,cold,0,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,21,24.448,65.873,194.214,256.703,42.217,583.455,457756,200.0,cold,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,12,46.143,21.883,99.475,231.038,22.56,421.098,368422,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,8,0.0,218.526,367.946,135.997,29.36,751.83,162939,200.0,warm,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,18,147.451,14.433,58.83,85.713,0.937,307.364,15357,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,shop.example,https://shop.example/,7,84.168,41.538,82.678,218.953,53.698,481.034,638701,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,api.example,https://api.example/,0,0.0,0.0,0.0,58.966,3.591,62.556,48894,200.0,warm,1,1,,,synthetic,NORMAL
,api.example,https://api.example/,16,14.865,30.17,73.203,1311.291,1.073,1430.603,9296,200.0,cold,0,1,,,synthetic,HTTP_PROBLEM
,legacy.example,https://legacy.example/,2,0.0,53.701,228.592,234.182,38.623,555.098,261428,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,8,12.266,7.208,19.734,73.724,3.755,116.686,32032,200.0,cold,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,9,0.0,76.966,88.789,468.271,100.358,734.383,721606,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,0,0.0,7.082,46.715,560.486,0.363,614.646,2779,502.0,warm,0,0,HTTP,,synthetic,HTTP_PROBLEM
,legacy.example,https://legacy.example/,3,0.0,62.354,162.787,2135.347,28.333,2388.821,228502,200.0,warm,0,1,,,synthetic,HTTP_PROBLEM
,cdn-far.example,https://cdn-far.example/,16,0.0,109.251,86.417,54.12,9.225,259.014,107629,200.0,warm,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,22,15.219,32.196,159.851,154.263,5.821,367.35,19793,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,16,0.0,0.0,0.0,364.36,4.843,369.203,58339,200.0,warm,1,1,,,synthetic,HTTP_PROBLEM
,shop.example,https://shop.example/,0,409.114,36.954,45.934,112.008,41.29,645.3,542175,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,cdn-near.example,https://cdn-near.example/,12,194.743,10.94,34.955,58.876,9.397,308.911,88021,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,media.example,https://media.example/,21,0.0,46.54,212.282,76.902,271.859,607.582,1434549,200.0,warm,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,10,26.932,39.864,261.936,66.118,162.887,557.736,1824900,200.0,cold,0,1,,,synthetic,TLS_PROBLEM
,api.example,https://api.example/,21,21.65,18.242,56.759,98.292,4.215,199.158,28072,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,10,14.721,100.445,311.223,477.919,8.475,912.784,110048,200.0,cold,0,1,,,synthetic,HTTP_PROBLEM
,shop.example,https://shop.example/,1,17.927,221.024,116.166,154.969,95.869,605.956,886386,200.0,cold,0,1,,,synthetic,CONNECT_PROBLEM
,cdn-far.example,https://cdn-far.example/,13,52.741,0.0,0.0,153.68,19.117,225.538,110941,200.0,cold,1,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,15,0.0,39.889,77.492,2274.604,44.33,2436.315,603060,200.0,warm,0,1,,,synthetic,HTTP_PROBLEM
,cdn-near.example,https://cdn-near.example/,5,0.0,8.281,63.593,26.584,10.808,109.265,91057,200.0,warm,0,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,16,0.0,204.177,60.01,368.868,57.409,690.464,368860,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM
,media.example,https://media.example/,19,23.164,91.489,218.051,97.367,235.173,665.244,1412666,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,1,0.0,0.0,0.0,70.779,25.315,96.094,245730,200.0,warm,1,1,,,synthetic,NORMAL
,api.example,https://api.example/,9,16.124,15.283,306.564,163.021,9.453,510.446,61109,200.0,cold,0,1,,,synthetic,TLS_PROBLEM
,media.example,https://media.example/,6,0.0,45.505,167.471,110.993,508.08,832.049,3660177,200.0,warm,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,0,0.0,0.0,0.0,495.562,29.961,525.524,245818,200.0,warm,1,1,,,synthetic,NORMAL
,api.example,https://api.example/,0,13.657,33.576,71.786,1334.17,2.497,1455.686,32767,200.0,cold,0,1,,,synthetic,HTTP_PROBLEM
,api.example,https://api.example/,5,33.913,9.888,70.933,76.824,6.809,198.367,65607,200.0,cold,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,16,0.0,32.976,110.004,87.443,190.504,420.927,1120023,200.0,warm,0,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,21,25.517,152.519,3131.625,193.596,32.926,3536.182,177500,200.0,cold,0,1,,,synthetic,TLS_PROBLEM
,cdn-near.example,https://cdn-near.example/,4,16.121,6.427,103.594,52.331,6.169,184.642,83440,200.0,cold,0,1,,,synthetic,TLS_PROBLEM
,media.example,https://media.example/,9,16.054,1267.24,76.039,194.356,264.858,1818.547,1200360,200.0,cold,0,1,,,synthetic,CONNECT_PROBLEM
,legacy.example,https://legacy.example/,18,260.058,47.216,169.76,368.732,94.559,940.324,662719,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,legacy.example,https://legacy.example/,7,0.0,46.708,183.16,421.409,29.811,681.087,267790,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,18,3606.034,0.0,0.0,0.0,0.0,3606.034,0,,cold,0,0,DNS,,synthetic,DNS_PROBLEM
,cdn-far.example,https://cdn-far.example/,19,0.0,164.39,302.47,81.576,41.313,589.75,279904,200.0,warm,0,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,10,10.913,48.554,160.893,306.772,10.26,537.392,95130,200.0,cold,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,5,0.0,0.0,0.0,140.416,1.42,141.837,13583,200.0,warm,1,1,,,synthetic,NORMAL
,media.example,https://media.example/,0,0.0,49.967,49.989,43.201,189.255,332.412,2002883,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,10,0.0,11.492,108.182,274.903,13.809,408.386,68066,200.0,warm,0,1,,,synthetic,HTTP_PROBLEM
,legacy.example,https://legacy.example/,1,39.167,61.429,1139.473,220.167,37.875,1498.11,285838,200.0,cold,0,1,,,synthetic,TLS_PROBLEM
,media.example,https://media.example/,16,32.516,84.318,113.293,103.313,468.868,802.307,2714983,200.0,cold,0,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,8,127.49,41.524,157.719,521.145,109.749,957.627,668990,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,shop.example,https://shop.example/,22,0.0,94.537,153.448,347.341,96.488,691.815,456884,200.0,warm,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,22,64.182,53.902,164.962,55.181,214.52,552.746,2122409,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,legacy.example,https://legacy.example/,23,0.0,89.49,152.475,361.596,35.675,639.236,245040,200.0,warm,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,8,21.755,71.659,145.956,119.716,191.553,550.639,1683167,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,20,15.684,14.946,42.838,98.788,21.622,193.877,93039,200.0,cold,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,3,12.715,20.884,65.18,117.431,3.463,219.674,29763,200.0,cold,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,8,0.0,0.0,0.0,117.183,448.698,565.881,2712430,200.0,warm,1,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,11,0.0,8.007,23.785,29.257,10.069,71.117,71963,200.0,warm,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,1,0.0,30.413,45.263,413.795,210.156,699.626,1917456,200.0,warm,0,1,,,synthetic,HTTP_PROBLEM
,legacy.example,https://legacy.example/,6,51.794,62.114,139.587,1018.403,0.135,1272.033,1227,503.0,cold,0,0,HTTP,,synthetic,HTTP_PROBLEM
,cdn-near.example,https://cdn-near.example/,19,0.0,0.0,0.0,387.766,0.411,388.177,1268,503.0,warm,1,0,HTTP,,synthetic,HTTP_PROBLEM
,shop.example,https://shop.example/,2,25.159,324.557,73.056,209.923,42.768,675.462,432349,200.0,cold,0,1,,,synthetic,CONNECT_PROBLEM
,media.example,https://media.example/,15,0.0,71.15,86.403,47.569,102.525,307.646,1061499,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,21,13.795,11.523,41.815,121.647,15.426,204.206,123877,200.0,cold,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,15,16.305,52.219,66.726,98.626,250.582,484.458,2152994,200.0,cold,0,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,0,15.072,26.631,640.313,162.1,105.481,949.598,1141507,200.0,cold,0,1,,,synthetic,TLS_PROBLEM
,shop.example,https://shop.example/,4,0.0,13.053,383.915,196.557,41.621,635.146,449325,200.0,warm,0,1,,,synthetic,TLS_PROBLEM
,api.example,https://api.example/,11,0.0,19.329,114.824,92.635,2.153,228.942,24260,200.0,warm,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,15,14.289,109.288,72.941,81.241,9.174,286.932,47380,200.0,cold,0,1,,,synthetic,CONNECT_PROBLEM
,api.example,https://api.example/,19,20.854,33.063,51.145,913.376,3.956,1022.393,29311,200.0,cold,0,1,,,synthetic,HTTP_PROBLEM
,cdn-far.example,https://cdn-far.example/,8,38.804,185.696,3480.442,0.0,0.0,3704.942,0,,cold,0,0,TLS,,synthetic,TLS_PROBLEM
,shop.example,https://shop.example/,0,0.0,18.166,690.403,206.06,27.633,942.262,272560,200.0,warm,0,1,,,synthetic,TLS_PROBLEM
,legacy.example,https://legacy.example/,22,6607.333,0.0,0.0,0.0,0.0,6607.333,0,,cold,0,0,DNS,,synthetic,DNS_PROBLEM
,cdn-near.example,https://cdn-near.example/,11,10.3,0.0,0.0,61.516,8.055,79.872,60639,200.0,cold,1,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,15,0.0,31.356,58.579,152.574,114.2,356.709,1147151,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,21,27.342,0.0,0.0,56.216,36.967,120.525,351597,200.0,cold,1,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,13,15.278,50.448,52.043,164.976,98.017,380.763,1003402,200.0,cold,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,6,0.0,798.864,146.454,141.216,439.932,1526.465,1607179,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM
,api.example,https://api.example/,18,18.887,16.097,37.641,83.391,1.349,157.365,21864,200.0,cold,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,13,17.267,227.011,46.607,58.02,4.753,353.658,19651,200.0,cold,0,1,,,synthetic,CONNECT_PROBLEM
,legacy.example,https://legacy.example/,2,69.373,0.0,0.0,504.09,86.311,659.774,691840,200.0,cold,1,1,,,synthetic,NORMAL
,api.example,https://api.example/,15,26.427,15.286,70.009,43.532,9.518,164.772,98164,200.0,cold,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,4,0.0,18.212,50.29,112.805,2.018,183.325,24163,200.0,warm,0,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,17,124.49,51.062,90.008,345.439,101.941,712.94,821814,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,api.example,https://api.example/,19,0.0,173.323,67.992,160.254,6.631,408.2,19938,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM
,media.example,https://media.example/,4,16.455,4424.493,0.0,0.0,0.0,4440.947,0,,cold,0,0,CONNECT,,synthetic,CONNECT_PROBLEM
,media.example,https://media.example/,14,24.851,17.988,281.686,44.404,268.772,637.7,1662790,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,16,8.933,5.176,31.076,42.074,11.164,98.423,68436,200.0,cold,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,19,0.0,73.848,247.945,6236.23,80.329,6638.353,298147,200.0,warm,0,1,,,synthetic,HTTP_PROBLEM
,media.example,https://media.example/,21,248.093,156.447,269.877,180.834,487.581,1342.832,1968173,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,shop.example,https://shop.example/,10,17.732,23.178,338.187,107.627,43.784,530.508,367316,200.0,cold,0,1,,,synthetic,TLS_PROBLEM
,cdn-near.example,https://cdn-near.example/,21,11.277,23.419,514.915,94.186,11.439,655.236,40290,200.0,cold,0,1,,,synthetic,TLS_PROBLEM
,shop.example,https://shop.example/,1,140.196,36.726,97.485,183.256,82.773,540.436,569601,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
