ts,host,url,hour,dns_ms,tcp_ms,tls_ms,server_ms,transfer_ms,total_ms,response_size,http_status,cache_state,conn_reuse,success,error_stage,error_type,source,cause,dns_share,tcp_share,tls_share,server_share,transfer_share,log_total,log_size,is_peak_hour,cache_warm,handshake_ms,tls_over_tcp,label,label_source
,legacy.example,https://legacy.example/,9,0.0,0.0,0.0,4297.634,119.474,4417.108,312692,200.0,warm,1,1,,,synthetic,HTTP_PROBLEM,0.0,0.0,0.0,0.9729519857789304,0.027048014221069533,8.393466829131707,12.652977157522201,1,1,0.0,0.0,HTTP_PROBLEM,ground_truth
,api.example,https://api.example/,1,0.0,25.523,114.156,296.43,3.821,439.929,37166,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.058016179883572126,0.25948732636402694,0.6738132744147352,0.008685492431733303,6.088883864752893,10.523176549783848,0,1,139.679,4.304038004750594,NORMAL,ground_truth
,shop.example,https://shop.example/,22,0.0,64.137,72.836,377.059,70.482,584.514,246083,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.10972705529722128,0.12460950464830611,0.6450812127682143,0.12058222728625832,6.372490093938924,12.41342822004377,1,1,136.973,1.11819703087339,NORMAL,ground_truth
,cdn-far.example,https://cdn-far.example/,23,18.218,165.032,252.017,103.606,11.443,550.317,78817,200.0,cold,0,1,,,synthetic,NORMAL,0.03310455610130161,0.29988533881381096,0.4579487822473229,0.18826603575757245,0.020793469945504135,6.3123099613255444,11.274896676156573,1,0,417.049,1.5178820950178278,NORMAL,ground_truth
,api.example,https://api.example/,8,11.921,0.0,0.0,107.457,3.957,123.335,23891,200.0,cold,1,1,,,synthetic,NORMAL,0.0966554506020189,0.0,0.0,0.8712611991729842,0.03208335022499696,4.822979535711599,10.081298953852196,1,0,0.0,0.0,NORMAL,ground_truth
,cdn-near.example,https://cdn-near.example/,13,0.0,0.0,0.0,36.199,9.066,45.265,60371,200.0,warm,1,1,,,synthetic,NORMAL,0.0,0.0,0.0,0.7997128023859493,0.20028719761405062,3.8343857357009936,11.008280700279318,0,1,0.0,0.0,NORMAL,ground_truth
,legacy.example,https://legacy.example/,18,0.0,154.313,165.289,337.977,40.246,697.824,243886,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM,0.0,0.22113455541798505,0.23686344980969412,0.484329859678085,0.05767356812032834,6.549398922260867,12.404460282250483,0,1,319.602,1.0642315839627077,CONNECT_PROBLEM,ground_truth
,media.example,https://media.example/,22,157.0,82.384,229.0,110.535,210.162,789.08,1581983,200.0,cold,0,1,,,synthetic,DNS_PROBLEM,0.1989658843209814,0.10440513002483905,0.2902113854108582,0.14008085365235462,0.26633801388959294,6.672134206156815,14.274190313478567,1,0,311.384,2.7463302312194187,DNS_PROBLEM,ground_truth
,legacy.example,https://legacy.example/,20,50.486,0.0,0.0,519.281,217.485,787.253,1100867,200.0,cold,1,1,,,synthetic,NORMAL,0.06412932056149674,0.0,0.0,0.6596113320622468,0.2762580771365749,6.669819104317072,13.911609517509142,1,0,0.0,0.0,NORMAL,ground_truth
,media.example,https://media.example/,6,0.0,127.845,116.458,154.59,277.994,676.887,1454592,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.18887199783715747,0.17204939672352992,0.2283837627255362,0.41069484271377654,6.5189806073832965,14.19023669437146,0,1,244.303,0.9038612286080174,NORMAL,ground_truth
,shop.example,https://shop.example/,9,15.088,77.671,225.24,489.33,30.867,838.196,177545,200.0,cold,0,1,,,synthetic,NORMAL,0.018000563114116505,0.09266448420178575,0.2687199652587223,0.5837894716748827,0.03682551575049273,6.732444290626495,12.086985009252347,1,0,302.911,2.86306262790609,NORMAL,ground_truth
,api.example,https://api.example/,23,0.0,18.124,72.698,146.584,8.878,246.284,43798,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.07358983937243183,0.2951795488135648,0.5951827970960355,0.03604781471796788,5.5105374736878545,10.687366265053678,1,1,90.82199999999999,3.801401380464338,NORMAL,ground_truth
,api.example,https://api.example/,4,16.497,0.0,0.0,800.433,7.357,824.287,46631,200.0,cold,1,1,,,synthetic,HTTP_PROBLEM,0.020013660290651193,0.0,0.0,0.9710610503380497,0.008925289371299074,6.715731204626764,10.750042279725387,0,0,0.0,0.0,HTTP_PROBLEM,ground_truth
,legacy.example,https://legacy.example/,17,42.978,33.225,155.082,338.944,43.502,613.731,480077,200.0,cold,0,1,,,synthetic,NORMAL,0.07002742243751742,0.05413609545550087,0.25268725223265565,0.5522680131849296,0.0708812166893965,6.421184773745963,13.081703869682379,0,0,188.307,4.531249086924762,NORMAL,ground_truth
,shop.example,https://shop.example/,17,0.0,0.0,0.0,1276.619,0.259,1276.878,3251,503.0,warm,1,0,HTTP,,synthetic,HTTP_PROBLEM,0.0,0.0,0.0,0.9997971615142559,0.00020283848574413532,7.152956168721884,8.087025470667701,0,1,0.0,0.0,HTTP_PROBLEM,ground_truth
,api.example,https://api.example/,2,0.0,8.716,63.723,156.335,2.947,231.72,48573,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.03761436216122907,0.275,0.6746720179527016,0.012717935439323322,5.449836014186946,10.790843687312167,0,1,72.439,6.558563194730342,NORMAL,ground_truth
,api.example,https://api.example/,6,0.0,14.655,69.627,123.091,1.689,209.062,16754,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.07009882235891744,0.3330447427079048,0.5887774918445245,0.008078943088653126,5.347402725238517,9.726452000171411,0,1,84.282,4.447588629830725,NORMAL,ground_truth
,legacy.example,https://legacy.example/,7,0.0,62.958,308.582,438.906,0.175,810.621,1896,502.0,warm,0,0,HTTP,,synthetic,HTTP_PROBLEM,0.0,0.07766638169995596,0.3806735823522953,0.541444152076001,0.00021588387174770947,6.6990334824320925,7.5480289699350145,0,1,371.53999999999996,4.82475999874918,HTTP_PROBLEM,ground_truth
,api.example,https://api.example/,13,0.0,0.0,0.0,96.997,2.29,99.287,20843,200.0,warm,1,1,,,synthetic,NORMAL,0.0,0.0,0.0,0.9769355504748859,0.02306444952511406,4.608036075401136,9.944821416029106,0,1,0.0,0.0,NORMAL,ground_truth
,cdn-near.example,https://cdn-near.example/,13,13.15,7.563,72.479,42.921,9.891,146.004,80150,200.0,cold,0,1,,,synthetic,NORMAL,0.09006602558834005,0.05179995068628257,0.4964179063587299,0.2939713980438892,0.06774471932275829,4.99045979729288,11.29166763456623,0,0,80.042,8.4642064696952,NORMAL,ground_truth
,media.example,https://media.example/,1,0.0,0.0,0.0,64.12,108.323,172.443,767943,200.0,warm,1,1,,,synthetic,NORMAL,0.0,0.0,0.0,0.37183301148785397,0.6281669885121459,5.15584901514966,13.551472092804593,0,1,0.0,0.0,NORMAL,ground_truth
,legacy.example,https://legacy.example/,9,77.309,93.135,221.642,511.844,115.747,1019.677,664737,200.0,cold,0,1,,,synthetic,NORMAL,0.07581714601780759,0.0913377471493424,0.21736491065307936,0.5019667992903635,0.11351339688940713,6.928221411600165,13.407148257043119,1,0,314.777,2.3545121368247726,NORMAL,ground_truth
,legacy.example,https://legacy.example/,16,0.0,62.417,182.928,957.882,0.237,1203.464,1712,503.0,warm,0,0,HTTP,,synthetic,HTTP_PROBLEM,0.0,0.051864451283960306,0.1520012231358811,0.7959373940558255,0.0001969315243330918,7.093789933687974,7.44600149832412,0,1,245.345,2.8845262311367614,HTTP_PROBLEM,ground_truth
,cdn-far.example,https://cdn-far.example/,20,148.376,232.523,404.702,145.102,30.962,961.664,160995,200.0,cold,0,1,,,synthetic,DNS_PROBLEM,0.1542908957806469,0.24179235159057633,0.4208351357646746,0.1508863802741914,0.03219627645414615,6.869704441257668,11.989134798937467,1,0,637.225,1.7330284383122863,DNS_PROBLEM,ground_truth
,legacy.example,https://legacy.example/,7,0.0,80.622,223.933,200.242,38.501,543.298,323024,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.148393699222158,0.4121734296831573,0.36856752647718194,0.07086534461750273,6.299496890989163,12.685484998590422,0,1,304.555,2.7435372816152506,NORMAL,ground_truth
,cdn-far.example,https://cdn-far.example/,1,23.76,0.0,0.0,49.869,27.647,101.276,212763,200.0,cold,1,1,,,synthetic,NORMAL,0.23460642205458354,0.0,0.0,0.4924068881077452,0.2729866898376713,4.62767504132816,12.26793884920594,0,0,0.0,0.0,NORMAL,ground_truth
,legacy.example,https://legacy.example/,15,24.527,0.0,0.0,3537.01,52.446,3613.984,316593,200.0,cold,1,1,,,synthetic,HTTP_PROBLEM,0.006786693023544101,0.0,0.0,0.9787010678519884,0.014511962421527046,8.192842708580304,12.665375474891288,0,0,0.0,0.0,HTTP_PROBLEM,ground_truth
,cdn-near.example,https://cdn-near.example/,22,12.12,10.585,34.356,21.203,7.02,85.283,52202,200.0,cold,0,1,,,synthetic,NORMAL,0.14211507568917603,0.12411617790180927,0.4028469917803079,0.24861930279188113,0.0823141775031366,4.457632591431079,10.862895243483688,1,0,44.941,2.9655589123867068,NORMAL,ground_truth
,api.example,https://api.example/,3,14.898,103.512,57.892,80.833,5.454,262.59,39361,200.0,cold,0,1,,,synthetic,CONNECT_PROBLEM,0.05673483377127842,0.3941962755626643,0.2204653642560646,0.3078296964850147,0.020770021706843368,5.574394865641683,10.580556162883383,0,0,161.404,0.5539268218003675,CONNECT_PROBLEM,ground_truth
,api.example,https://api.example/,16,7.234,41.027,60.233,172.809,1.094,282.397,9261,200.0,cold,0,1,,,synthetic,NORMAL,0.025616419437883547,0.1452812883989561,0.21329192590572846,0.611936387426212,0.0038739788312198787,5.64684874145602,9.133675287040697,0,0,101.25999999999999,1.433197706236467,NORMAL,ground_truth
,media.example,https://media.example/,4,539.877,46.833,138.421,125.369,350.51,1201.009,1987228,200.0,cold,0,1,,,synthetic,DNS_PROBLEM,0.4495195289960358,0.03899471194637176,0.11525392399224318,0.10438639510611494,0.2918462725924618,7.09174960258792,14.50225176401256,0,0,185.254,2.893838981456317,DNS_PROBLEM,ground_truth
,media.example,https://media.example/,10,0.0,44.371,683.393,76.579,390.993,1195.336,2429287,200.0,warm,0,1,,,synthetic,TLS_PROBLEM,0.0,0.0371201068151549,0.5717162371082273,0.06406483198029675,0.327098824096321,7.0870188315101705,14.703108768267413,0,1,727.764,15.062330563575852,TLS_PROBLEM,ground_truth
,cdn-far.example,https://cdn-far.example/,11,0.0,246.322,197.48,2237.268,0.251,2681.321,2166,502.0,warm,0,0,HTTP,,synthetic,HTTP_PROBLEM,0.0,0.09186591236185448,0.07365026417948466,0.8343902128838733,9.361057478757673e-05,7.8944377434806245,7.681099001536359,0,1,443.802,0.7984732454047759,HTTP_PROBLEM,ground_truth
,media.example,https://media.example/,8,0.0,0.0,0.0,770.592,0.338,770.931,1400,503.0,warm,1,0,HTTP,,synthetic,HTTP_PROBLEM,0.0,0.0,0.0,0.999560271930951,0.0004384309361019339,6.648895167791961,7.244941546337007,1,1,0.0,0.0,HTTP_PROBLEM,ground_truth
,api.example,https://api.example/,20,0.0,36.88,144.027,116.373,3.506,300.787,26763,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.12261168202083203,0.4788338591760947,0.3868950453310815,0.011656088860223348,5.70972147052197,10.194812979902707,1,1,180.90699999999998,3.802191129883843,NORMAL,ground_truth
,cdn-far.example,https://cdn-far.example/,14,25.278,115.047,134.934,70.047,16.597,361.903,286066,200.0,cold,0,1,,,synthetic,NORMAL,0.0698474453099311,0.3178945739604258,0.37284576253858076,0.19355186334459784,0.045860354846464384,5.8941355809250044,12.563981328100324,0,0,249.981,1.1627530224822702,NORMAL,ground_truth
,legacy.example,https://legacy.example/,14,30.527,26.649,96.817,333.405,27.6,514.998,354780,200.0,cold,0,1,,,synthetic,NORMAL,0.05927595835323632,0.05174583202264863,0.18799490483458184,0.6473908636538394,0.05359244113569373,6.246102889505059,12.779255976687134,0,0,123.466,3.5016456291366773,NORMAL,ground_truth
,legacy.example,https://legacy.example/,16,138.05,67.821,147.376,356.789,36.636,746.672,275488,200.0,cold,0,1,,,synthetic,DNS_PROBLEM,0.18488707223519832,0.09083104763537403,0.1973771615917029,0.47783899757858866,0.04906572095913601,6.616964379130268,12.526302979373268,0,0,215.197,2.141439386233853,DNS_PROBLEM,ground_truth
,media.example,https://media.example/,5,24.591,47.855,75.624,531.036,74.064,753.169,916027,200.0,cold,0,1,,,synthetic,HTTP_PROBLEM,0.03265004268630281,0.06353819660660488,0.10040774381314153,0.7050688490896465,0.0983364955275642,6.625616480823838,13.727802210874675,0,0,123.47899999999998,1.5479275406816089,HTTP_PROBLEM,ground_truth
,legacy.example,https://legacy.example/,0,0.0,493.211,65.518,464.253,53.266,1076.247,271868,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM,0.0,0.4582693378007093,0.06087636016639303,0.4313628748790937,0.049492356308542554,6.982163991623191,12.513075611616046,0,1,558.729,0.13257090594907842,CONNECT_PROBLEM,ground_truth
,shop.example,https://shop.example/,6,4134.147,0.0,0.0,0.0,0.0,4134.147,0,,cold,0,0,DNS,,synthetic,DNS_PROBLEM,1.0,0.0,0.0,0.0,0.0,8.327278157007278,0.0,0,0,0.0,0.0,DNS_PROBLEM,ground_truth
,api.example,https://api.example/,20,0.0,0.0,0.0,212.969,2.673,215.641,9741,200.0,warm,1,1,,,synthetic,NORMAL,0.0,0.0,0.0,0.9876090353875191,0.012395601949536499,5.378241605665989,9.184201714366488,1,1,0.0,0.0,NORMAL,ground_truth
,legacy.example,https://legacy.example/,5,27.973,587.296,82.062,480.045,86.294,1263.67,379391,200.0,cold,0,1,,,synthetic,CONNECT_PROBLEM,0.02213631723472109,0.4647542475488063,0.0649394224758046,0.3798816146620557,0.06828839807861228,7.14256649756402,12.846325250335594,0,0,669.3580000000001,0.13949100452833266,CONNECT_PROBLEM,ground_truth
,media.example,https://media.example/,4,20.307,0.0,0.0,138.927,82.052,241.286,751263,200.0,cold,1,1,,,synthetic,NORMAL,0.084161534444601,0.0,0.0,0.5757772933365384,0.3400611722188606,5.490118846541122,13.529512400265235,0,0,0.0,0.0,NORMAL,ground_truth
,cdn-near.example,https://cdn-near.example/,22,0.0,0.0,0.0,35.246,14.578,49.824,67283,200.0,warm,1,1,,,synthetic,NORMAL,0.0,0.0,0.0,0.7074100834938986,0.2925899165061015,3.928368683964232,11.116677745911673,1,1,0.0,0.0,NORMAL,ground_truth
,shop.example,https://shop.example/,21,0.0,39.128,78.846,291.081,127.521,536.576,908038,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.07292163645038167,0.14694283754770993,0.5424786050811069,0.2376569209208015,6.287070145355275,13.719042608202889,1,1,117.974,1.9648624401913877,NORMAL,ground_truth
,cdn-near.example,https://cdn-near.example/,16,8.656,6.014,26.265,62.293,22.307,125.534,159103,200.0,cold,0,1,,,synthetic,NORMAL,0.06895343094301146,0.04790733984418564,0.20922618573454202,0.49622413051444225,0.17769687893319736,4.840511046757682,11.977313355430327,0,0,32.279,3.7446535500427713,NORMAL,ground_truth
,cdn-far.example,https://cdn-far.example/,15,30.162,446.311,302.386,64.021,16.24,859.12,93447,200.0,cold,0,1,,,synthetic,CONNECT_PROBLEM,0.0351080175062855,0.5194978582735822,0.35197178508240995,0.07451927553775957,0.01890306359996275,6.757071914397188,11.445160410835532,0,0,748.697,0.6760084147271139,CONNECT_PROBLEM,ground_truth
,cdn-far.example,https://cdn-far.example/,20,0.0,145.094,203.912,92.197,14.379,455.582,108959,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.3184805369834629,0.4475857255115435,0.2023719110939414,0.031561826411052235,6.1237683115052315,11.59873612138334,1,1,349.006,1.3957588949580408,NORMAL,ground_truth
,shop.example,https://shop.example/,1,128.552,24.253,89.409,177.562,25.361,445.137,338710,200.0,cold,0,1,,,synthetic,DNS_PROBLEM,0.28879198988176674,0.05448434976198339,0.20085726416811006,0.3988929250994638,0.05697347108867607,6.10062607973941,12.732902515396887,0,0,113.662,3.540529838039045,DNS_PROBLEM,ground_truth
,media.example,https://media.example/,17,0.0,0.0,0.0,72.827,277.967,350.794,3555324,200.0,warm,1,1,,,synthetic,NORMAL,0.0,0.0,0.0,0.20760617342371876,0.7923938265762812,5.863045777013048,15.083957037575335,0,1,0.0,0.0,NORMAL,ground_truth
,cdn-near.example,https://cdn-near.example/,16,6354.558,0.0,0.0,0.0,0.0,6354.558,0,,cold,0,0,DNS,,synthetic,DNS_PROBLEM,1.0,0.0,0.0,0.0,0.0,8.75708498464698,0.0,0,0,0.0,0.0,DNS_PROBLEM,ground_truth
,cdn-far.example,https://cdn-far.example/,18,0.0,0.0,0.0,73.07,18.354,91.423,172264,200.0,warm,1,1,,,synthetic,NORMAL,0.0,0.0,0.0,0.7992518294083545,0.20075910875818995,4.526375865421674,12.056789267813016,0,1,0.0,0.0,NORMAL,ground_truth
,media.example,https://media.example/,20,0.0,477.343,160.67,99.983,282.596,1020.592,1976325,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM,0.0,0.46771187702823463,0.1574282377286908,0.09796569050119931,0.2768941947418753,6.929117473834105,14.496750123439371,1,1,638.013,0.335888682388997,CONNECT_PROBLEM,ground_truth
,cdn-near.example,https://cdn-near.example/,4,18.255,7.066,51.214,45.332,11.733,133.6,127452,200.0,cold,0,1,,,synthetic,NORMAL,0.13663922155688624,0.05288922155688623,0.38333832335329343,0.339311377245509,0.08782185628742516,4.902307417210627,11.755502948169838,0,0,58.28,6.349367716340194,NORMAL,ground_truth
,media.example,https://media.example/,19,0.0,94.979,193.597,1301.013,346.313,1935.902,2423374,200.0,warm,0,1,,,synthetic,HTTP_PROBLEM,0.0,0.04906188433092171,0.10000351257450016,0.6720448659074684,0.17888973718710965,7.568845068425491,14.700671754641508,1,1,288.576,2.017076652184332,HTTP_PROBLEM,ground_truth
,legacy.example,https://legacy.example/,6,52.846,269.307,64.073,409.829,48.316,844.371,332573,200.0,cold,0,1,,,synthetic,CONNECT_PROBLEM,0.0625862328289342,0.31894392393864784,0.07588252083503577,0.48536602986128136,0.057221292536100844,6.739775584255934,12.714617670707023,0,0,333.38,0.23703788655121766,CONNECT_PROBLEM,ground_truth
,api.example,https://api.example/,12,0.0,16.794,50.083,453.054,1.76,521.691,21555,200.0,warm,0,1,,,synthetic,HTTP_PROBLEM,0.0,0.03219146966307642,0.096001272784081,0.8684336130007992,0.003373644552043259,6.25899046728099,9.978409479053388,0,1,66.877,2.814600427110262,HTTP_PROBLEM,ground_truth
,shop.example,https://shop.example/,15,0.0,137.28,113.324,131.935,49.45,431.989,334694,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM,0.0,0.31778586954760424,0.26233075379234194,0.3054128693091722,0.11447050735088163,6.070712323522755,12.720974948336714,0,1,250.60399999999998,0.8195256002314145,CONNECT_PROBLEM,ground_truth
,cdn-far.example,https://cdn-far.example/,1,0.0,86.23,247.569,66.268,11.916,411.983,115448,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.20930475286601632,0.6009204263282708,0.16085129726226569,0.028923523543447183,6.023406429886242,11.656584152986792,0,1,333.799,2.838117620084833,NORMAL,ground_truth
,shop.example,https://shop.example/,2,0.0,48.287,69.7,1427.7,33.554,1579.24,219784,200.0,warm,0,1,,,synthetic,HTTP_PROBLEM,0.0,0.030576099896152578,0.044135153618196095,0.9040424507991186,0.02124692890251007,7.365332013219745,12.300405074764887,0,1,117.987,1.4141660072635787,HTTP_PROBLEM,ground_truth
,cdn-near.example,https://cdn-near.example/,3,0.0,10.059,32.763,413.694,9.45,465.966,91119,200.0,warm,0,1,,,synthetic,HTTP_PROBLEM,0.0,0.02158741195709558,0.07031199701265757,0.8878201413837061,0.020280449646540733,6.146256449879289,11.419932598121063,0,1,42.821999999999996,2.962564427163396,HTTP_PROBLEM,ground_truth
,shop.example,https://shop.example/,17,9.849,27.333,913.747,182.526,105.45,1238.904,582211,200.0,cold,0,1,,,synthetic,TLS_PROBLEM,0.007949768505065768,0.022062242110768873,0.7375446362268585,0.1473286065748436,0.08511555374750586,7.122789236247211,13.274589921554966,0,0,941.0799999999999,32.2502735326298,TLS_PROBLEM,ground_truth
,api.example,https://api.example/,3,0.0,31.41,52.455,72.431,2.032,158.328,23424,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.1983856298317417,0.3313058966196756,0.45747435703097367,0.012834116517609014,5.070964970459772,10.061559107106623,0,1,83.865,1.6184819500154275,NORMAL,ground_truth
,cdn-near.example,https://cdn-near.example/,2,0.0,7.28,58.628,410.148,8.415,484.471,117473,200.0,warm,0,1,,,synthetic,HTTP_PROBLEM,0.0,0.015026699224514987,0.12101446732621766,0.8465893727385128,0.017369460710754615,6.185119553712529,11.673972311485327,0,1,65.908,7.080676328502414,HTTP_PROBLEM,ground_truth
,shop.example,https://shop.example/,8,13.262,0.0,0.0,214.016,39.401,266.679,486468,200.0,cold,1,1,,,synthetic,NORMAL,0.04973019997825101,0.0,0.0,0.8025228833166467,0.14774691670510243,5.5897885014275905,13.094928458125754,1,0,0.0,0.0,NORMAL,ground_truth
,media.example,https://media.example/,8,0.0,42.751,120.227,78.838,134.741,376.557,2137097,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.1135312847722921,0.31927968408501234,0.20936538160225407,0.35782364954044144,5.93372155066821,14.5749593919302,1,1,162.978,2.747982903247926,NORMAL,ground_truth
